10,1
10,2
11,1
11,2
11,3
11,4
12,1
12,2
12,3
11,1
11,2
11,3
9,1
9,2
9,3
10,1
11,1
11,2
11,3
12,1
12,2
13,1
13,2
14,1
14,2
14,3
15,1
15,2
15,3
15,4
16,1
16,2
16,3
16,4
17,1
17,2
17,3
17,4
18,1
18,2
19,1
19,2
19,3
19,4
19,5
20,1
21,1
21,2
21,3
21,4
21,5
22,1
22,2
22,3
22,4
23,1
23,2
24,1
24,2
24,3
25,1
25,2
25,3
25,4
25,5
25,6
26,1
26,2
26,3
26,4
26,5
26,6
27,1
29,1
31,1
32,1
32,2
33,1
33,2
33,3
33,4
33,5
33,6
34,1
34,2
34,3
34,4
34,5
34,6
34,7
34,8
35,1
35,2
35,3
35,4
35,5
35,6
35,7
35,8
36,1
36,2
36,3
36,4
36,5
36,6
37,1
37,2
37,3
37,4
37,5
37,6
37,7
37,8
37,9
37,10
37,11
38,1
38,2
38,3
38,4
38,5
38,6
38,7
38,8
38,9
39,1
39,2
39,3
39,4
39,5
39,6
39,7
40,1
40,2
40,3
40,4
40,5
40,6
40,7
41,1
41,2
41,3
41,4
41,5
41,6
42,1
42,2
42,3
42,4
42,5
42,6
42,7
43,1
43,2
43,3
43,4
43,5
43,6
43,7
43,8
43,9
44,1
44,2
44,3
44,4
44,5
44,6
44,7
10,1
11,1
11,2
11,3
12,1
12,2
12,3
13,1
13,2
13,3
15,1
15,2
16,1
16,2
16,3
17,1
17,2
17,3
18,1
18,2
18,3
18,4
18,5
19,1
19,2
19,3
20,1
21,1
21,2
21,3
21,4
21,5
22,1
22,2
1,1
1,2
2,1
2,2
2,3
2,4
2,5
3,1
1,1
15,1
15,2
16,1
17,1
17,2
17,3
18,1
18,2
19,1
19,2
20,1
20,2
21,1
21,2
21,3
21,4
22,1
22,2
2,1
2,2
2,3
2,4
3,1
3,2
3,3
3,4
3,5
3,6
3,7
3,1
3,2
3,3
3,4
3,5
4,1
4,2
4,3
4,4
4,5
4,6
4,7
4,8
4,9
5,1
5,2
5,3
5,4
5,5
5,6
5,7
5,8
5,9
5,10
5,11
5,12
6,1
6,2
6,3
6,4
6,5
6,6
6,7
6,8
6,9
6,10
7,1
7,2
7,3
7,4
7,5
7,6
7,7
7,8
7,9
7,10
8,1
8,2
8,3
8,4
8,5
8,6
8,7
8,8
8,9
9,1
9,2
9,3
9,4
9,5
9,6
9,7
9,8
9,9
9,10
10,1
10,2
10,3
10,4
10,5
10,6
10,7
10,8
10,9
10,10
10,11
10,12
10,13
10,14
10,15
10,16
10,17
11,1
11,2
11,3
11,4
11,5
11,6
11,7
11,8
11,9
11,10
11,11
11,12
11,13
11,14
11,15
11,16
11,17
11,18
11,19
11,20
11,21
11,22
2,1
2,2
2,3
2,4
2,5
2,6
2,7
3,1
3,2
3,3
3,4
3,5
4,1
4,2
4,3
4,4
4,5
4,6
4,7
4,8
4,9
4,10
4,11
5,1
5,2
5,3
5,4
5,5
5,6
5,7
5,8
5,9
5,10
5,11
6,1
6,2
6,3
6,4
6,5
6,6
6,7
6,8
7,1
7,2
7,3
7,4
7,5
7,6
7,7
7,8
8,1
8,2
8,3
8,4
8,5
1,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
2,1
2,2
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
3,1
3,2
3,3
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,17
3,18
3,19
3,20
3,21
3,22
3,23
3,24
3,25
3,26
4,1
4,2
4,3
4,4
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
4,17
4,18
4,19
4,20
4,21
4,22
4,23
4,24
4,25
4,26
4,27
4,28
4,29
4,30
4,31
4,32
4,33
5,1
5,2
5,3
5,4
5,5
5,6
5,7
5,8
5,9
5,10
5,11
5,12
5,13
5,14
5,15
5,16
5,17
5,18
5,19
5,20
5,21
5,22
5,23
5,24
5,25
5,26
5,27
5,28
5,29
5,30
5,31
5,32
5,33
5,34
1,1
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
2,1
2,2
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
2,15
3,1
3,2
3,3
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,17
3,18
3,19
3,20
3,21
3,22
3,23
1,1
1,2
1,3
1,4
1,5
1,6
1,7
